player_name,player_team,position,injury_status,league_team,minutes,free_throws_made,free_throws_attempted,free_throw_percentage,three_pointer,rebounds,assists,steals,blocks,points
Jameel Warney,Dal,PF,"","",--,--,--,--,--,--,--,--,--,--
Alex Poythress,Ind,PF,"","",--,--,--,--,--,--,--,--,--,--
Gary Payton II,LAL,PG,"","",3.0,0.0,0.0,.000,0.0,0.0,0.0,0.0,0.0,0.0
James Webb III,Bkn,SF,"","",--,--,--,--,--,--,--,--,--,--
Shaquille Harrison,Pho,PG,"","",9.5,1.0,1.0,1.000,0.3,1.3,0.8,0.3,0.3,4.3
Josh Magette,Atl,PG,"","",19.0,0.0,0.0,.000,0.5,2.5,4.0,0.5,0.0,2.5
Marcus Anthony Georges-Hunt,Min,SG,"","",15.0,5.0,5.0,1.000,0.0,2.0,0.0,2.0,0.0,11.0
Davon Reed,Pho,SG,"","",14.8,0.5,0.5,1.000,0.5,2.3,0.3,1.3,0.0,2.5
Matt Williams Jr.,Mia,SG,"","",--,--,--,--,--,--,--,--,--,--
Derrick Walton Jr.,Mia,SG,"","",5.0,2.0,2.0,1.000,0.0,4.0,0.0,1.0,0.0,2.0
Johnathan Motley,Dal,PF,"","",--,--,--,--,--,--,--,--,--,--
Chris Boucher,GS,PF,DTD,"",--,--,--,--,--,--,--,--,--,--
Charles Cooke,Nor,SG,"","",7.0,0.0,0.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
Mangok Mathiang,Cha,PF,"","",9.0,0.0,1.0,.000,0.0,4.0,0.0,1.0,0.0,8.0
Isaiah Hicks,NY,PF,"","",11.0,0.0,0.0,.000,0.0,1.5,0.5,0.0,0.5,0.0
Gian Clavell,Dal,SG,"","",--,--,--,--,--,--,--,--,--,--
PJ Dozier,OKC,PG,"","",--,--,--,--,--,--,--,--,--,--
Ben Moore,Ind,PF,"","",--,--,--,--,--,--,--,--,--,--
Jacob Wiley,Bkn,SF,"","",--,--,--,--,--,--,--,--,--,--
Jamel Artis,Orl,SG,"","",8.5,0.0,0.0,.000,0.0,2.5,2.0,0.0,0.0,1.0
Nigel Hayes,LAL,SF,"","",--,--,--,--,--,--,--,--,--,--
